Pcorrectforproblem,Pmedian,p_prior_correct,p_prior_completed,prior_attempts,pProblemSemanticError,Prob_synt,pSubjectSyntaxErrors,pSubjectSemanticErrors,Correct,StartOrder,ProblemID,Code,prediction,Fold
0.5151515151515151,1.0,0.5,0.5,0,0.3181818181818182,0.16666666666666666,0.0,0.5,True,971,helloWorld,"def helloWorld():
    return 'Hello World!'",True,4
0.8679245283018868,1.0,1.0,1.0,1,0.07547169811320754,0.05660377358490566,0.0,0.3333333333333333,True,973,raiseToPower,"def raiseToPower(x, y):
    return x**y",True,4
0.38,1.0,0.6666666666666666,1.0,6,0.52,0.1,0.3333333333333333,0.3333333333333333,True,664,convertToDegrees,"import math

def convertToDegrees(radangle):
    return math.degrees(radangle)",False,4
0.9491525423728814,1.0,0.75,1.0,8,0.01694915254237288,0.03389830508474576,0.0,0.0,True,662,doubleX,"def doubleX(x):
    return x*2",True,4
0.18181818181818182,3.0,0.7777777777777778,1.0,9,0.6363636363636364,0.18181818181818182,0.0,0.0,False,677,kthDigit,"def kthDigit(x, k):
	x=abs(x)
	return x%10**(k+1)",False,4
0.4864864864864865,1.0,0.7142857142857143,1.0,7,0.43243243243243246,0.08108108108108109,0.0,0.3333333333333333,True,665,findRoot,"import math

def findRoot(a,b,c):
    radical= math.sqrt(b**2-4*a*c)
    root1 = (-b+radical)/(2*a)
    root2 = (-b-radical)/(2*a)
    if root1 >= root2:
        return root1
    return root2",True,4
0.5151515151515151,1.0,0.6,1.0,5,0.3181818181818182,0.16666666666666666,0.0,0.25,True,661,helloWorld,"def helloWorld():
    return 'Hello World!'
    
",True,4
0.8679245283018868,1.0,0.0,1.0,1,0.07547169811320754,0.05660377358490566,0.0,0.2,True,663,raiseToPower,"def raiseToPower(x,y):
    return x**y",True,4
0.7804878048780488,1.0,0.6666666666666666,1.0,3,0.14634146341463414,0.07317073170731707,0.0,0.16666666666666666,True,669,leftoverCandy,"def leftoverCandy(candyBars, friends):
	return candyBars%friends",True,4
0.9024390243902439,1.0,0.5,1.0,2,0.07317073170731707,0.024390243902439025,0.0,0.14285714285714285,True,667,intToFloat,"def intToFloat(x):
	return float(x)",True,4
0.2702702702702703,2.0,0.5,0.5,0,0.5945945945945946,0.13513513513513514,0.0,0.125,False,671,howManyEggCartons,"def howManyEggCartons(eggs):
	return eggs//12+1",False,4
0.16666666666666666,2.0,0.75,1.0,4,0.5666666666666667,0.26666666666666666,0.0,0.2222222222222222,False,696,nearestBusStop,"def nearestBusStop(street):
	return round(street/8)",True,4
0.5151515151515151,1.0,0.5,0.5,0,0.3181818181818182,0.16666666666666666,0.3333333333333333,0.3333333333333333,False,666,helloWorld,"def helloWorld():
    print('Hello World!')
",False,4
0.7804878048780488,1.0,1.0,1.0,1,0.14634146341463414,0.07317073170731707,0.3333333333333333,0.3333333333333333,True,843,leftoverCandy,"def leftoverCandy(candyBars, friends):
	return candyBars%friends",True,4
0.9491525423728814,1.0,0.5,0.5,0,0.01694915254237288,0.03389830508474576,0.0,0.0,True,844,doubleX,"def doubleX(x):
    return 2*x",True,4
0.6785714285714286,1.0,1.0,1.0,2,0.10714285714285714,0.21428571428571427,0.0,0.0,False,845,overNineThousand,"def overNineThousand(powerLevel):
	return powerlevel>9000",True,4
0.5384615384615384,1.0,0.5,0.5,0,0.2923076923076923,0.16923076923076924,0.3333333333333333,0.3333333333333333,False,1793,helloWorld,"def helloWorld():
    print ('Hello World')
",False,5
0.75,1.0,0.4444444444444444,0.7222222222222222,18,0.2,0.05,0.0,1.0,True,1807,leftoverCandy,"def leftoverCandy(candy_bars, friends):
	return candy_bars % friends",True,5
0.42857142857142855,1.0,0.47058823529411764,0.7647058823529411,17,0.42857142857142855,0.14285714285714285,0.0,0.5,False,1806,findRoot,"def findRoot(a, b, c):
    import math
    return (-b+math.sqrt(b**2 -4*a*c))/(2 * a)",False,5
0.9482758620689655,1.0,0.4375,0.75,16,0.017241379310344827,0.034482758620689655,0.0,0.6666666666666666,True,1797,doubleX,"def doubleX(x):
    return x * 2",True,5
0.3404255319148936,2.0,0.42857142857142855,0.7857142857142857,14,0.5531914893617021,0.10638297872340426,0.2,0.4,True,1799,convertToDegrees,"import math
def convertToDegrees(x):
    return math.degrees(x)",False,5
0.8627450980392157,1.0,0.38461538461538464,0.7692307692307693,13,0.0784313725490196,0.058823529411764705,0.16666666666666666,0.3333333333333333,True,1798,raiseToPower,"def raiseToPower(x, y):
    return x **y",True,5
0.8717948717948718,1.0,0.3333333333333333,0.75,12,0.10256410256410256,0.02564102564102564,0.14285714285714285,0.2857142857142857,True,1808,intToFloat,"def intToFloat(x):
    return float(x)",True,5
0.19444444444444445,3.0,0.3,0.7,10,0.6666666666666666,0.1388888888888889,0.2222222222222222,0.2222222222222222,True,1809,howManyEggCartons,"def howManyEggCartons(eggs):
	egg_count= eggs//12 
	if (eggs%12) > 0:
	    egg_count+= 1
	return egg_count",False,5
0.17857142857142858,2.0,0.375,0.875,8,0.5714285714285714,0.25,0.2,0.2,False,1813,nearestBusStop,"def nearestBusStop(street):
	bus_below = street//8
	bus_above = street//8 + 8
	if street-bus_below > bus_above-street:
	    return bus_below
	else:
	    return bus_above\",False,5
0.7142857142857143,1.0,0.2857142857142857,0.8571428571428571,7,0.14285714285714285,0.14285714285714285,0.18181818181818182,0.2727272727272727,True,1815,backwardsCombine,"def backwardsCombine(s1, s2):
	return s2 + s1",True,5
0.3684210526315789,3.0,0.3333333333333333,0.8333333333333334,6,0.3684210526315789,0.2631578947368421,0.16666666666666666,0.25,False,1831,singlePigLatin,"def singlePigLatin(s):
	for letter in range(0, len(s)):
	    pig_latin = s[1:len(s)-1] + s[0] + 'ay'
	    return pig_latin",False,5
0.6296296296296297,1.0,0.2,0.8,5,0.14814814814814814,0.2222222222222222,0.15384615384615385,0.3076923076923077,True,1835,overNineThousand,"def overNineThousand(power_level):
	if power_level > 9000:
	    return True
	else:
	    return False",True,5
0.4074074074074074,2.0,0.25,0.75,4,0.4444444444444444,0.14814814814814814,0.14285714285714285,0.2857142857142857,False,1836,hasTwoDigits,"def hasTwoDigits(x):
	if len(x) ==2:
	    return True
	else:
	    return False",False,5
0.4,2.0,0.3333333333333333,0.6666666666666666,3,0.28,0.32,0.13333333333333333,0.3333333333333333,False,1838,canDrinkAlcohol,"def canDrinkAlcohol(age, is_driving):
	if age >= 21 and is_driving == False:
	    return ('you can drink')",False,5
0.09523809523809523,4.0,0.0,0.5,2,0.42857142857142855,0.47619047619047616,0.125,0.375,True,1841,isEvenPositiveInt,"def isEvenPositiveInt(x):
	if type(x) == int and x>= 0 and x%2 == 0:
	    return True
	else:
	    return False",False,5
0.19047619047619047,7.0,0.0,1.0,1,0.42857142857142855,0.38095238095238093,0.11764705882352941,0.35294117647058826,False,1850,oneToN,"def oneToN(n):
    return range(0,n_1)",False,5
0.5384615384615384,1.0,0.6,0.8,5,0.2923076923076923,0.16923076923076924,0.3333333333333333,0.3333333333333333,True,1005,helloWorld,"def helloWorld():
    return 'Hello World!'",True,5
0.8627450980392157,1.0,0.6666666666666666,0.8333333333333334,6,0.0784313725490196,0.058823529411764705,0.0,0.0,True,1009,raiseToPower,"def raiseToPower(x,y):
    return x ** y",True,5
0.13043478260869565,2.0,0.75,1.0,4,0.4782608695652174,0.391304347826087,0.0,0.0,False,1030,isPunctuation,"def isPunctuation():
    import string
    return punctuation
",False,5
0.9482758620689655,1.0,0.6666666666666666,1.0,3,0.017241379310344827,0.034482758620689655,0.0,0.3333333333333333,True,1007,doubleX,"def doubleX(x):
    return x * 2",True,5
0.3404255319148936,2.0,1.0,1.0,2,0.5531914893617021,0.10638297872340426,0.0,0.25,False,1022,convertToDegrees,"def convertToDegrees(x):
    import math
    return x * (math.pi / 180)\",True,5
0.75,1.0,1.0,1.0,1,0.2,0.05,0.0,0.4,True,1203,leftoverCandy,"def leftoverCandy(candy_bars, friends):
	return candy_bars % friends",True,5
0.8717948717948718,1.0,0.5,0.5,0,0.10256410256410256,0.02564102564102564,0.0,0.3333333333333333,True,1347,intToFloat,"def intToFloat(x):
    return x / 1.0",True,5
0.19444444444444445,3.0,0.4375,0.6875,16,0.6666666666666666,0.1388888888888889,0.3333333333333333,0.3333333333333333,False,1759,howManyEggCartons,"def howManyEggCartons(eggs):
	return eggs % 12",False,5
0.7142857142857143,1.0,0.4,0.6666666666666666,15,0.14285714285714285,0.14285714285714285,0.0,1.0,True,1934,backwardsCombine,"def backwardsCombine(s1, s2):
	return s2 + s1",True,5
0.9482758620689655,1.0,0.35714285714285715,0.6428571428571429,14,0.017241379310344827,0.034482758620689655,0.0,0.5,True,1440,doubleX,"def doubleX(x):
    return x * 2",True,5
0.8627450980392157,1.0,0.3076923076923077,0.6153846153846154,13,0.0784313725490196,0.058823529411764705,0.0,0.3333333333333333,True,1439,raiseToPower,"def raiseToPower(x,y):
    return x**y",True,5
0.8717948717948718,1.0,0.25,0.5833333333333334,12,0.10256410256410256,0.02564102564102564,0.0,0.25,True,1754,intToFloat,"def intToFloat(x):
    return float(x)",True,5
0.3404255319148936,2.0,0.18181818181818182,0.5454545454545454,11,0.5531914893617021,0.10638297872340426,0.0,0.2,True,1441,convertToDegrees,"import math
def convertToDegrees(x):
    return math.degrees(x)
",False,5
0.6296296296296297,1.0,0.1,0.5,10,0.14814814814814814,0.2222222222222222,0.0,0.16666666666666666,True,2094,overNineThousand,"def overNineThousand(power_level):
	return power_level > 9000",True,5
0.4074074074074074,2.0,0.14285714285714285,0.42857142857142855,7,0.4444444444444444,0.14814814814814814,0.125,0.125,False,2095,hasTwoDigits,"def hasTwoDigits(x):
	return x // 100",False,5
0.3684210526315789,3.0,0.16666666666666666,0.5,6,0.3684210526315789,0.2631578947368421,0.1111111111111111,0.2222222222222222,False,2086,singlePigLatin,"def singlePigLatin(s):
	return s[len(s)-1] + s[0:len(s)-2] + 'ay'",False,5
0.15625,4.0,0.0,0.4,5,0.65625,0.1875,0.1,0.3,True,1853,kthDigit,"def kthDigit(x, k):
    answer = x % (10**k)
    new = answer // (10**(k-1))
    return new\",False,5
0.17857142857142858,2.0,0.0,0.5,4,0.5714285714285714,0.25,0.09090909090909091,0.2727272727272727,False,1933,nearestBusStop,"def nearestBusStop(street):
    if street % 8 >= 5:
        return (street // 8) +1
    else:
        return (street//8)\",False,5
0.42857142857142855,1.0,0.0,0.6666666666666666,3,0.42857142857142855,0.14285714285714285,0.08333333333333333,0.3333333333333333,False,1752,findRoot,"import math
def findRoot(a,b,c):
    quad = (-b + sqrt(b**2 - 4*a*c))/2*a
    quad2 = (-b - sqrt(b**2 - 4*a*c))/2*a
    if quad > quad2:
        return quad
    else:
        return quad2",False,5
0.13043478260869565,2.0,0.0,1.0,2,0.4782608695652174,0.391304347826087,0.07692307692307693,0.38461538461538464,False,1442,isPunctuation,"def isPunctuation(x):
    if x == '!':
        return 'Yes'
    else: 
        return 'No'",False,5
0.5384615384615384,1.0,0.0,1.0,1,0.2923076923076923,0.16923076923076924,0.07142857142857142,0.42857142857142855,False,1436,helloWorld,"def helloWorld():
    return helloWorld
",True,5
0.42105263157894735,2.0,0.5,0.5,0,0.3684210526315789,0.21052631578947367,0.06666666666666667,0.4666666666666667,False,1935,firstAndLast,"def firstAndLast(s):
	return s[0] + s[len(s)]",True,5
0.4,2.0,0.125,0.375,8,0.28,0.32,0.0625,0.5,False,3026,canDrinkAlcohol,"def canDrinkAlcohol(age, is_driving):
	if age >= 21:
	    return True
	else:
	    return False\",False,5
0.5384615384615384,1.0,0.6,0.8,5,0.2923076923076923,0.16923076923076924,0.3333333333333333,0.3333333333333333,False,379,helloWorld,print('Hello World!'),True,5
0.9482758620689655,1.0,0.6666666666666666,0.6666666666666666,3,0.017241379310344827,0.034482758620689655,0.0,1.0,True,393,doubleX,"def doubleX(x):
    return (x*2)",True,5
0.42857142857142855,1.0,0.0,0.0,1,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.3333333333333333,True,419,findRoot,"import math

def findRoot(a,b,c):
    quadformnum1 = -b+math.sqrt(b**2-4*a*c)
    quadformnum2 = -b-math.sqrt(b**2-4*a*c)
    quadformden = 2*a
    root1 = quadformnum1/quadformden
    root2 = quadformnum2/quadformden
    return max(root1,root2)",False,5
0.8627450980392157,1.0,0.5,0.5,2,0.0784313725490196,0.058823529411764705,0.25,0.25,True,394,raiseToPower,"def raiseToPower(x, y):
    return (x**y)",True,5
0.19047619047619047,7.0,0.5,0.5,0,0.42857142857142855,0.38095238095238093,0.2,0.2,False,422,oneToN,"def oneToN(n):
    return range(1,6)",False,5
0.09523809523809523,4.0,0.7222222222222222,0.9444444444444444,18,0.42857142857142855,0.47619047619047616,0.3333333333333333,0.3333333333333333,True,2895,isEvenPositiveInt,"def isEvenPositiveInt(x):
	return (type(x) == int and x > 0 and x % 2 == 0)",False,5
0.3684210526315789,3.0,0.7058823529411765,0.9411764705882353,17,0.3684210526315789,0.2631578947368421,0.0,0.0,True,2906,singlePigLatin,"def singlePigLatin(s):
	return s[1:] + s[0] + 'ay'",True,5
0.19047619047619047,7.0,0.6875,0.9375,16,0.42857142857142855,0.38095238095238093,0.0,0.0,True,2899,oneToN,"def oneToN(n):
    result = ''
    for i in range(1, n+1):
        result += str(i)
    return result",False,5
0.5384615384615384,1.0,0.6666666666666666,0.9333333333333333,15,0.2923076923076923,0.16923076923076924,0.0,0.0,True,1164,helloWorld,"def helloWorld():
    return 'Hello World!'",True,5
0.7142857142857143,1.0,0.6428571428571429,0.9285714285714286,14,0.14285714285714285,0.14285714285714285,0.0,0.0,True,2901,backwardsCombine,"def backwardsCombine(s1, s2):
	return s2 + s1",True,5
0.8627450980392157,1.0,0.6153846153846154,0.9230769230769231,13,0.0784313725490196,0.058823529411764705,0.0,0.0,True,1166,raiseToPower,"def raiseToPower(x, y):
    return x**y",True,5
0.4074074074074074,2.0,0.5833333333333334,0.9166666666666666,12,0.4444444444444444,0.14814814814814814,0.0,0.0,True,1168,hasTwoDigits,"def hasTwoDigits(x):
	counter = 0
	while x > 0:
	    x = x//10
	    counter += 1
	return (counter == 2)",False,5
0.8717948717948718,1.0,0.5,0.9,10,0.10256410256410256,0.02564102564102564,0.0,0.0,True,2885,intToFloat,"def intToFloat(x):
	return float(x)",True,5
0.13043478260869565,2.0,0.5555555555555556,0.8888888888888888,9,0.4782608695652174,0.391304347826087,0.0,0.0,False,1171,isPunctuation,"import string

def isPunctuation(s):
	return (s.punctuation())",False,5
0.9482758620689655,1.0,0.5454545454545454,0.9090909090909091,11,0.017241379310344827,0.034482758620689655,0.0,0.1111111111111111,True,1165,doubleX,"def doubleX(x):
    return 2*x",True,5
0.17857142857142858,2.0,0.5714285714285714,0.8571428571428571,7,0.5714285714285714,0.25,0.0,0.1,False,2892,nearestBusStop,"def nearestBusStop(street):
	if street%8 == 0: return street
	else:
	    return round(street/8)*8",False,5
0.6296296296296297,1.0,0.5,0.875,8,0.14814814814814814,0.2222222222222222,0.0,0.18181818181818182,True,2894,overNineThousand,"def overNineThousand(powerLevel):
	return (powerLevel > 9000)",True,5
0.3404255319148936,2.0,1.0,1.0,1,0.5531914893617021,0.10638297872340426,0.0,0.16666666666666666,False,1167,convertToDegrees,"import math

def convertToDegrees(x):
    return (180 * x)/math.pi",False,5
0.42857142857142855,1.0,0.3333333333333333,0.6666666666666666,3,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.21428571428571427,True,2886,findRoot,"import math

def findRoot(a, b, c):
    discriminant = math.sqrt(b**2 - 4*a*c)
    x1 = (-b - discriminant)/(2*a)
    x2 = (-b + discriminant)/(2*a)
    return max(x1, x2)",False,5
0.42105263157894735,2.0,0.5,0.5,0,0.3684210526315789,0.21052631578947367,0.06666666666666667,0.2,True,2902,firstAndLast,"def firstAndLast(s):
	return s[0] + s[-1]",True,5
0.19444444444444445,3.0,0.6,0.8,5,0.6666666666666666,0.1388888888888889,0.0625,0.1875,True,2888,howManyEggCartons,"import math

def howManyEggCartons(eggs):
	return math.ceil(eggs/12)",False,5
0.15625,4.0,0.6666666666666666,0.8333333333333334,6,0.65625,0.1875,0.058823529411764705,0.17647058823529413,False,2890,kthDigit,"def kthDigit(x, k):
	return (x//10**k)%10",False,5
0.75,1.0,0.5,0.75,4,0.2,0.05,0.05555555555555555,0.2222222222222222,True,2887,leftoverCandy,"def leftoverCandy(candyBars, friends):
	return candyBars%friends",True,5
0.3404255319148936,2.0,0.5,0.5,0,0.5531914893617021,0.10638297872340426,0.3333333333333333,0.3333333333333333,False,921,convertToDegrees,"import math 

def convertToDegees(n):
    degree= n/math.pi*180
    return degree\",False,5
0.75,1.0,0.4444444444444444,1.0,9,0.2,0.05,0.3333333333333333,0.3333333333333333,True,231,leftoverCandy,"def leftoverCandy(candyBars, friends):
	return candyBars % friends",True,5
0.8717948717948718,1.0,0.5384615384615384,1.0,13,0.10256410256410256,0.02564102564102564,0.0,0.0,True,227,intToFloat,"def intToFloat(x):
	return x*1.0",True,5
0.09523809523809523,4.0,0.5714285714285714,1.0,14,0.42857142857142855,0.47619047619047616,0.0,0.0,False,480,isEvenPositiveInt,"def isEvenPositiveInt(x):
	if x % 2 == 0 and type(x) == int and x > 0:
	    return True
	else:
	    return False",True,5
0.19444444444444445,3.0,0.5833333333333334,1.0,12,0.6666666666666666,0.1388888888888889,0.0,0.3333333333333333,False,232,howManyEggCartons,"def howManyEggCartons(eggs):
	return eggs // 12 + 1",False,5
0.9482758620689655,1.0,0.5454545454545454,1.0,11,0.017241379310344827,0.034482758620689655,0.0,0.5,True,210,doubleX,"def doubleX(x):
    return x*2",True,5
0.5384615384615384,1.0,0.5,1.0,10,0.2923076923076923,0.16923076923076924,0.0,0.4,True,209,helloWorld,"def helloWorld():
    return 'Hello World!'",True,5
0.4,2.0,0.5,1.0,8,0.28,0.32,0.0,0.3333333333333333,False,478,canDrinkAlcohol,"def canDrinkAlcohol(age, isDriving):
	return age > 20 and isDriving == True",True,5
0.17857142857142858,2.0,1.0,1.0,1,0.5714285714285714,0.25,0.0,0.42857142857142855,False,256,nearestBusStop,"def nearestBusStop(street):
    adder = street % 8
    multiplier = street // 8
    if adder <= 3:
        return (multiplier * 8)
    return (multiplier + 1) * 8",False,5
0.8627450980392157,1.0,0.3333333333333333,1.0,6,0.0784313725490196,0.058823529411764705,0.0,0.5,True,215,raiseToPower,"def raiseToPower(x,y):
    return x**y",True,5
0.19047619047619047,7.0,0.4,1.0,5,0.42857142857142855,0.38095238095238093,0.0,0.4444444444444444,False,486,oneToN,"def oneToN(n):
    value = ''
    for num in range(1,n+1):
        value += 'num'
    return value\",False,5
0.6296296296296297,1.0,0.25,1.0,4,0.14814814814814814,0.2222222222222222,0.0,0.5,True,470,overNineThousand,"def overNineThousand(powerLevel):
	return powerLevel > 9000",True,5
0.15625,4.0,0.3333333333333333,1.0,3,0.65625,0.1875,0.0,0.45454545454545453,False,249,kthDigit,"def kthDigit(x, k):
	return (x // 10 ** k) % 10",False,5
0.4074074074074074,2.0,0.5,1.0,2,0.4444444444444444,0.14814814814814814,0.0,0.5,False,471,hasTwoDigits,"def hasTwoDigits(x):
	return x//(10**2) == 0",True,5
0.42857142857142855,1.0,0.5,0.5,0,0.42857142857142855,0.14285714285714285,0.0,0.5384615384615384,True,225,findRoot,"def findRoot(a,b,c):
    x1 = (-b + (b**2 - 4*a*c)**.5)/(2*a)
    x2 = (-b - (b**2 - 4*a*c)**.5)/(2*a)
    return max(x1,x2)",True,5
0.3404255319148936,2.0,0.42857142857142855,1.0,7,0.5531914893617021,0.10638297872340426,0.0,0.5,True,218,convertToDegrees,"import math

def convertToDegrees(x):
    return math.degrees(x)",True,5
0.75,1.0,0.75,1.0,8,0.2,0.05,0.3333333333333333,0.3333333333333333,True,707,leftoverCandy,"def leftoverCandy(candyBars, friends):
	return candyBars%friends",True,5
0.9482758620689655,1.0,0.7142857142857143,1.0,7,0.017241379310344827,0.034482758620689655,0.0,0.0,True,695,doubleX,"def doubleX(x):
    return 2*x",True,5
0.15625,4.0,0.8333333333333334,1.0,6,0.65625,0.1875,0.0,0.0,False,711,kthDigit,"def kthDigit(x, k):
	return x%(10*k)",False,5
0.8717948717948718,1.0,0.8,1.0,5,0.10256410256410256,0.02564102564102564,0.0,0.3333333333333333,True,706,intToFloat,"def intToFloat(x):
	return float(x)",True,5
0.3404255319148936,2.0,0.0,1.0,1,0.5531914893617021,0.10638297872340426,0.0,0.25,True,699,convertToDegrees,"import math

def convertToDegrees(x):
    return x*(180/math.pi)\",True,5
0.19444444444444445,3.0,0.6666666666666666,1.0,3,0.6666666666666666,0.1388888888888889,0.0,0.2,True,708,howManyEggCartons,"def howManyEggCartons(eggs):
	if eggs%12==0:
	    return eggs//12
	else:
	    return eggs//12+1",True,5
0.42857142857142855,1.0,0.5,1.0,2,0.42857142857142855,0.14285714285714285,0.0,0.16666666666666666,True,703,findRoot,"def findRoot(a,b,c):
    root1=(-b+(b**2-4*a*c)**0.5)/(2*a)
    root2=(-b-(b**2-4*a*c)**0.5)/(2*a)
    return max(root1,root2)",True,5
0.8627450980392157,1.0,0.75,1.0,4,0.0784313725490196,0.058823529411764705,0.2222222222222222,0.1111111111111111,True,697,raiseToPower,"def raiseToPower(x,y):
    return x**y",True,5
0.5384615384615384,1.0,0.5,0.5,0,0.2923076923076923,0.16923076923076924,0.3333333333333333,0.3333333333333333,False,914,helloWorld,print('Hello World!'),False,5
0.3877551020408163,1.0,0.0,0.5,2,0.4897959183673469,0.12244897959183673,1.0,0.0,False,1192,convertToDegrees,"import math 
def convertToDegrees(x):
    return radians
",False,6
0.5230769230769231,1.0,0.0,0.5,4,0.3076923076923077,0.16923076923076924,0.75,0.25,False,1180,helloWorld,"'helloWorld'

",True,6
0.9655172413793104,1.0,0.0,0.6,5,0.0,0.034482758620689655,0.6,0.4,False,1186,doubleX,"def doubleX():
    return x*2\",True,6
0.3684210526315789,2.0,0.5,0.5,0,0.42105263157894735,0.21052631578947367,0.3333333333333333,0.3333333333333333,False,2465,singlePigLatin,"def singlePigLatin(s):
    s = s - s[0]
    return s + s[0] + 'ay'",False,6
0.15,3.5,0.0,0.3333333333333333,3,0.45,0.4,0.6666666666666666,0.3333333333333333,False,2776,isEvenPositiveInt,"def isEvenPositiveInt(x):
    if x > 0:
        if x // x == 0:
            if x % 2 == 0:
                return True
    else:
	    return False",False,6
0.8974358974358975,1.0,0.0,0.25,4,0.07692307692307693,0.02564102564102564,0.5,0.5,True,2459,intToFloat,"def intToFloat(x):
    return float(x)
",True,6
0.7142857142857143,1.0,0.2,0.4,5,0.14285714285714285,0.14285714285714285,0.4,0.4,True,2460,backwardsCombine,"def backwardsCombine(s1, s2):
	return s2 + s1\",True,6
0.3684210526315789,2.0,0.3333333333333333,0.5,6,0.3684210526315789,0.2631578947368421,0.3333333333333333,0.3333333333333333,True,2461,firstAndLast,"def firstAndLast(s):
	return s[0] + s[len(s) - 1]",True,6
0.9655172413793104,1.0,0.42857142857142855,0.5714285714285714,7,0.0,0.034482758620689655,0.2857142857142857,0.2857142857142857,True,2454,doubleX,"def doubleX(x):
    return 2 * x\",True,6
0.5230769230769231,1.0,0.5,0.625,8,0.3076923076923077,0.16923076923076924,0.25,0.25,True,2451,helloWorld,"def helloWorld():
    return 'Hello World!'
",False,6
0.1875,3.0,0.5,0.5,0,0.625,0.1875,0.3333333333333333,0.3333333333333333,False,1139,kthDigit,"def kthDigit(x, k):
    
	return",False,6
0.8974358974358975,1.0,0.5,0.5,0,0.07692307692307693,0.02564102564102564,0.3333333333333333,0.3333333333333333,False,1152,intToFloat,"def intToFloat(x):
    return x//1",True,6
0.9038461538461539,1.0,0.0,0.0,1,0.07692307692307693,0.019230769230769232,0.0,1.0,True,1135,raiseToPower,"def raiseToPower(x,y):
    return x**y",True,6
0.9655172413793104,1.0,0.5,0.5,2,0.0,0.034482758620689655,0.0,0.5,True,1133,doubleX,"def doubleX(x):
    return x*2",True,6
0.08333333333333333,3.0,0.5,0.75,4,0.5,0.4166666666666667,0.25,0.25,False,1138,isPunctuation,"def isPunctuation():
    return str",False,6
0.7804878048780488,1.0,0.4,0.6,5,0.14634146341463414,0.07317073170731707,0.2,0.4,False,1153,leftoverCandy,"def leftoverCandy(candy_bars, friends):
	return candy_bars - friends//candy_bars
",True,6
0.3877551020408163,1.0,0.3333333333333333,0.6666666666666666,6,0.4897959183673469,0.12244897959183673,0.16666666666666666,0.5,False,1136,convertToDegrees,"import math
def convertToDegrees(x):
    return degrees(x)",False,6
0.15,3.5,0.5882352941176471,0.9411764705882353,17,0.45,0.4,0.3333333333333333,0.3333333333333333,True,860,isEvenPositiveInt,"def isEvenPositiveInt(x):
    
	return type(x) == int and x > 0 and x % 2 == 0",False,6
0.4594594594594595,1.0,0.625,0.9375,16,0.40540540540540543,0.13513513513513514,0.0,0.0,False,835,findRoot,"import math

def findRoot(a, b, c):
    result1 = (-b + math.sqrt( (b ** 2) - (4 * a * c) )) / (2 * a)
    result2 = (-b - math.sqrt( (b ** 2) - (4 * a * c) )) / (2 * a)
    
    return math.max(result1, result2)",True,6
0.7142857142857143,1.0,0.6,0.9333333333333333,15,0.14285714285714285,0.14285714285714285,0.0,0.5,True,1680,backwardsCombine,"def backwardsCombine(s1, s2):
	return (s2 + s1)",True,6
0.3684210526315789,2.0,0.5714285714285714,0.9285714285714286,14,0.3684210526315789,0.2631578947368421,0.0,0.3333333333333333,True,1681,firstAndLast,"def firstAndLast(s):
	return (s[0] + s[-1])",False,6
0.24324324324324326,3.0,0.5384615384615384,0.9230769230769231,13,0.6216216216216216,0.13513513513513514,0.0,0.25,True,839,howManyEggCartons,"def howManyEggCartons(eggs):
	cartons = eggs // 12
	if (eggs % 12): cartons += 1
	return cartons\",True,6
0.3684210526315789,2.0,0.5,0.9166666666666666,12,0.42105263157894735,0.21052631578947367,0.0,0.2,True,3085,singlePigLatin,"def singlePigLatin(s):
	return (s[1:] + s[0] + 'ay')",True,6
0.37037037037037035,2.0,0.45454545454545453,0.9090909090909091,11,0.5185185185185185,0.1111111111111111,0.0,0.16666666666666666,True,853,hasTwoDigits,"def hasTwoDigits(x):
	return x >= 10 and x <= 99",True,6
0.5230769230769231,1.0,0.4,0.9,10,0.3076923076923077,0.16923076923076924,0.0,0.14285714285714285,True,829,helloWorld,"def helloWorld():
    return 'Hello World!'",True,6
0.9655172413793104,1.0,0.3333333333333333,0.8888888888888888,9,0.0,0.034482758620689655,0.0,0.125,True,830,doubleX,"def doubleX(x):
    return x * 2",True,6
0.08333333333333333,3.0,0.6111111111111112,0.9444444444444444,18,0.5,0.4166666666666667,0.0,0.1111111111111111,True,1682,isPunctuation,"import string
def isPunctuation(s):
	return (s in string.punctuation)",False,6
0.21739130434782608,7.0,0.42857142857142855,0.8571428571428571,7,0.4782608695652174,0.30434782608695654,0.0,0.1,False,908,oneToN,"def oneToN(n):
    for digit in range(1,n):
        s += str(digit)
    return s\",False,6
0.6666666666666666,1.0,0.5,0.5,0,0.14814814814814814,0.18518518518518517,0.0,0.18181818181818182,True,852,overNineThousand,"def overNineThousand(powerLevel):
	return powerLevel > 9000",True,6
0.7804878048780488,1.0,1.0,1.0,1,0.14634146341463414,0.07317073170731707,0.0,0.16666666666666666,True,838,leftoverCandy,"def leftoverCandy(candyBars, friends):
	return candyBars % friends",True,6
0.3877551020408163,1.0,0.75,1.0,4,0.4897959183673469,0.12244897959183673,0.13333333333333333,0.13333333333333333,False,833,convertToDegrees,"import math

def converToDegrees(x):
    return math.degrees(x)",False,6
0.1875,3.0,0.6,1.0,5,0.625,0.1875,0.125,0.1875,False,840,kthDigit,"def kthDigit(x, k):
	n = x // k * 10
	
	return n",False,6
